,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27
Synechococcus_sp_PCC_7002_,2.22E-16,2.22E-16,2.22E-16,10.64054715,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.278914467,3.909923277,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.096051221,0.387531474,2.22E-16,2.22E-16,2.22E-16,1.034923941,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.380188392
Synechococcus_sp_WH_7803_,2.22E-16,2.22E-16,0.112579177,10.1331214,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.726082058,5.279167118,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.006346352,0.084915643,2.22E-16,0.153080275,1.502525296,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Bifidobacterium_thermophilum_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.8400095,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.131333562,2.22E-16,2.22E-16,2.22E-16,4.963624929,2.22E-16,2.22E-16
Paracoccus_versutus_,2.22E-16,2.22E-16,1.865041279,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.213785667,2.22E-16,1.18E-07,2.22E-16,2.22E-16,2.22E-16,1.19228495,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Bifidobacterium_choerinum_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.362447388,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.752665683,2.22E-16,2.22E-16
Bacillus_thermoamylovorans_,2.22E-16,6.42116156,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.092510857,2.22E-16,2.22E-16,0.057830632,0.672076665,0.385658072,2.22E-16,1.982346912,0.883700482,2.22E-16,2.22E-16,12.86254477
Mycobacterium_abscessus_,3.444241209,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.370040565,2.22E-16,2.22E-16,2.22E-16,2.22E-16,10.8076929,2.22E-16,0.000492847,2.22E-16,2.22E-16,1.74E-15,2.22E-16,2.46E-16,2.22E-16,2.22E-16,2.22E-16,2.706074699,2.22E-16,2.22E-16
Porphyromonas_cangingivalis_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.552890087,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.808154011,2.22E-16,2.22E-16,2.22E-16,8.230482479,2.22E-16
Porphyromonas_canoris_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.06241105,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.329884568,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.368110581,2.22E-16
Candidatus_Phytoplasma_mali_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.820583789,2.22E-16,2.22E-16,8.021359116,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Rhodococcus_opacus_,8.697620631,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.168539121,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.01615518,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.000237355,2.22E-16,2.22E-16,2.22E-16,2.0994945,2.22E-16,2.22E-16
Streptococcus_equi_subsp_zooepidemicus_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.867850497,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.61906411,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Acinetobacter_junii_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.559474437,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.151823126,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Acinetobacter_sp_CIP-A165_,2.22E-16,2.22E-16,0.386296466,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.844866879,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.46E-06,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Lentzea_albidocapillata_,9.517657202,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.655681165,2.22E-16,2.22E-16
Cyanothece_sp_PCC_8801_,2.22E-16,2.22E-16,2.22E-16,12.59492919,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Rubrobacter_radiotolerans_,0.885041163,0.960471217,2.22E-16,0.720898615,1.618871847,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.598747723,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.723255905,2.22E-16,7.33E-05,3.399100746,2.22E-16,2.22E-16
Halomonas_salina_,2.22E-16,2.22E-16,1.315539991,2.22E-16,7.51E-10,2.22E-16,6.092860605,2.113509078,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.626737236,0.411561376,0.293844259,2.22E-16,2.22E-16,2.22E-16,2.296315253,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Cyanothece_sp_ATCC_51142_,2.22E-16,2.22E-16,2.22E-16,9.845409031,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.748185451,4.17653501,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.268335555,2.22E-16,0.599936962,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Paenibacillus_durus_,2.22E-16,8.783116577,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.712200048,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.29060118,2.001197892,2.22E-16,2.22E-16,2.22E-16
Mycobacterium_avium_subsp_avium_,3.699196083,0.152610212,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.172941023,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.341049951,2.22E-16,2.22E-16,2.22E-16,0.691817798,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.473716222,2.22E-16,2.22E-16
Mycoplasma_conjunctivae_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,10.25144644,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Anabaena_sp_90_,2.22E-16,2.22E-16,2.22E-16,10.72155254,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.529879614,2.917042972,2.46E-05,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.81E-14,2.22E-16,1.47E-07,1.1753727,1.194957664,2.22E-16,2.22E-16,2.22E-16,0.197789341,1.48E-15,2.22E-16,2.22E-16
Weissella_hellenica_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.811108544,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.694733475,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Sphingobium_chlorophenolicum_,2.22E-16,2.22E-16,0.087494692,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.553412976,0.493209548,2.22E-16,2.22E-16,2.22E-16,4.464487339,0.555338518,5.369390768,0.525752909,2.22E-16,2.22E-16,0.45455835,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Streptomyces_lydicus_,8.251944849,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.17E-05,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.535715305,2.22E-16,2.22E-16
Mycobacterium_triplex_,5.875203674,2.22E-16,0.063762439,0.047688161,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.387761322,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.571943672,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.052658244,2.22E-16,2.22E-16
Helicobacter_trogontum_,2.22E-16,2.22E-16,0.306502303,2.22E-16,5.604379932,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.067853042,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.518596878,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Sulfitobacter_sp_EE-36_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.424749676,0.156805246,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.10809751,2.22E-16,2.22E-16,2.22E-16,0.208668911,2.22E-16,2.22E-16
Pectobacterium_betavasculorum_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.084019116,0.00011904,2.22E-16,2.22E-16,2.22E-16,2.22E-16,19.50798885,2.22E-16,2.22E-16,0.577163094,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.137135024,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Streptomyces_toyocaensis_,10.94913683,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Cylindrospermum_stagnale_PCC_7417_,2.22E-16,2.22E-16,2.22E-16,12.56344186,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Oscillatoria_acuminata_PCC_6304_,2.22E-16,2.22E-16,2.22E-16,12.65790383,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Syntrophus_aciditrophicus_SB_,2.22E-16,2.22E-16,2.22E-16,1.31E-14,5.537361196,2.22E-16,2.22E-16,0.571368781,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.53433543,0.143408797,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.25331853,1.208335659,1.26E-09,2.22E-16
Rickettsiella_grylli_,2.22E-16,0.287120957,2.22E-16,2.22E-16,2.57E-16,2.22E-16,0.575016886,2.477388106,2.22E-16,2.262272437,0.36983021,2.22E-16,2.22E-16,2.22E-16,2.10E-07,2.630356163,0.612299862,2.22E-16,2.22E-16,0.821931149,2.22E-16,2.17E-15,0.134678977,2.22E-16,2.22E-16,0.262027398,2.22E-16
Fibrobacter_succinogenes_subsp_succinogenes_S85_,2.22E-16,2.22E-16,2.22E-16,0.406203328,0.468981903,2.22E-16,2.22E-16,0.621619534,0.364341022,1.896203471,0.002832741,0.300380615,2.22E-16,0.158277401,2.22E-16,0.615970653,2.22E-16,2.22E-16,2.22E-16,2.199983581,2.22E-16,0.554151134,2.22E-16,0.66589484,1.508710112,2.442624731,2.22E-16
Candidatus_Phytoplasma_australiense_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.764109723,2.22E-16,2.22E-16,8.302130404,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_,2.22E-16,2.22E-16,2.22E-16,9.203774531,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.745917542,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Prochlorococcus_marinus_str_GP2_,2.22E-16,2.22E-16,2.22E-16,10.70568981,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Prochlorococcus_marinus_str_SB_,2.22E-16,2.22E-16,2.22E-16,10.89461375,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Synechococcus_sp_WH_7805_,2.22E-16,2.22E-16,2.22E-16,11.47045461,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.437268293,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Lactobacillus_paraplantarum_,2.22E-16,0.866813725,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.8203724,2.22E-16,1.18E-11,2.22E-16,2.22E-16
Pluralibacter_gergoviae_,2.22E-16,2.22E-16,1.76386233,2.22E-16,2.22E-16,2.22E-16,6.67E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,22.83378276,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.926863263,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Azoarcus_sp_BH72_,1.01E-10,2.22E-16,1.071851106,0.000715711,0.696548711,2.22E-16,2.22E-16,2.377161093,5.74E-13,1.452747871,11.67853205,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.79E-13,1.756120171,6.063414987,2.22E-16,6.98E-15,0.980327878,2.22E-16,2.22E-16,0.154860238,0.495651741,2.22E-16,1.146868891
Acinetobacter_sp_ADP1_,2.22E-16,2.22E-16,1.766020992,2.22E-16,2.22E-16,2.22E-16,9.35E-05,5.970259849,0.112511398,1.412983341,11.47166302,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.420907096,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.16E-06,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Nostoc_punctiforme_PCC_73102_,2.22E-16,2.22E-16,2.22E-16,12.42127216,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.148429002,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Synechococcus_sp_CC9311_,2.22E-16,2.22E-16,2.22E-16,10.09766913,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.007600806,3.184134271,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.85367075,2.22E-16,2.22E-16,0.481909977,1.731140912,2.22E-16,2.22E-16,2.22E-16,3.38E-15,2.22E-16,2.22E-16,2.22E-16
Halothece_sp_PCC_7418_,2.22E-16,2.22E-16,2.22E-16,12.24856863,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Cyanothece_sp_PCC_7424_,2.22E-16,2.22E-16,2.22E-16,12.53195454,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Bacillus_clausii_KSM-K16_,2.22E-16,7.355738908,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.396456127,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.95E-12,2.22E-16,1.446602838,0.435239471,0.219672216,2.22E-16,15.10852104
Streptomyces_griseorubens_,0.299440142,2.22E-16,0.136159947,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.781363593,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Streptomyces_albus_subsp_albus_,0.242116888,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.373464285,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.083825939,2.22E-16,2.22E-16,2.22E-16,0.98657626,2.22E-16,2.22E-16
Streptomyces_mutabilis_,0.226164499,2.22E-16,0.134909964,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.868747517,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Streptomyces_resistomycificus_,10.68466493,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Streptomyces_varsoviensis_,6.850787665,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.861704568,2.22E-16,2.22E-16
Lechevalieria_aerocolonigenes_,9.147643143,2.22E-16,2.22E-16,2.22E-16,6.28E-13,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.002108815,2.22E-16,2.22E-16,1.213132566,2.22E-16,2.22E-16
Streptomyces_katrae_,7.996041722,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.497193454,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.075687516,2.22E-16,2.22E-16
Streptomyces_albulus_,10.34085145,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Synechococcus_sp_WH_5701_,2.22E-16,2.22E-16,2.22E-16,11.29674307,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.293453898,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Aquamicrobium_defluvii_,2.22E-16,2.22E-16,0.298184783,2.22E-16,7.91E-13,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.304890363,0.223532998,1.156254722,2.22E-16,2.22E-16,2.22E-16,1.134197146,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Pseudomonas_sp_VLB120_,2.22E-16,2.22E-16,5.530697591,2.22E-16,2.22E-16,2.22E-16,5.343065017,3.304113079,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.497246146,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Caulobacter_henricii_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.525476489,1.415066808,1.116088558,2.22E-16,2.22E-16,2.22E-16,0.418624453,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Prochlorococcus_marinus_str_MIT_9302_,2.22E-16,2.22E-16,2.22E-16,10.67420248,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Prochlorococcus_marinus_str_MIT_9312_,2.22E-16,2.22E-16,2.22E-16,10.74087601,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.152674241,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Prochlorococcus_marinus_str_MIT_9313_,2.22E-16,2.22E-16,4.88E-12,9.540586173,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.143256868,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Thiomonas_intermedia_K12_,2.22E-16,2.22E-16,0.09742341,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.659618115,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.796856196,3.824957834,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Aromatoleum_aromaticum_EbN1_,0.397921241,2.22E-16,2.22E-16,2.22E-16,0.484875602,2.22E-16,1.59E-09,3.29798611,0.437575393,4.131493036,10.01264484,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.99E-08,1.275555478,1.080397988,0.072346374,2.22E-16,0.345531165,2.22E-16,2.22E-16,0.466338321,0.460446413,0.128300557,2.22E-16
Pseudomonas_putida_GB-1_,2.22E-16,2.22E-16,3.513378529,2.22E-16,1.35E-06,2.22E-16,4.878136458,3.881651081,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.056475591,1.064639544,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
