,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29
Gordonia_sputi_NBRC_100414_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1122.729175,48.59675705,57.53266153,527.4753212,160.2910884,3.177147578,278.6746245,297.0744912,2.22E-16,15521.96997,70.42758564,2.22E-16,2.22E-16,732.9824749,2.22E-16,320.7777056,2.22E-16,55.0957673,2.22E-16,9.590166346,547.1899938,2.22E-16
Gordonia_terrae_,11213.25097,2.22E-16,2.22E-16,2.22E-16,271.5170913,2.22E-16,2.22E-16,2.22E-16,96.22336925,43.54548904,38.25691163,2.22E-16,102.869416,2.22E-16,72.24753458,154.3834902,3240.098121,2.22E-16,7.274715269,2.22E-16,10592.31258,2.22E-16,353.7217878,2.22E-16,24.960298,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Gracilibacillus_boraciitolerans_JCM_21714_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,563.865839,159.4375446,2.22E-16,194.0559663,2.22E-16,34.18860184,264.4432594,3596.642511,75.56590979,58.52838864,2.22E-16,2.22E-16,2.22E-16,353.0304138,431.0425312,55.69155701,2.22E-16,65.47366687,257.9207325,2.22E-16
Gracilibacillus_halophilus_YIM-C555_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,231.7879858,6306.545243,882.5306585,1195.488673,2.22E-16,2.914515247,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,547.6430323,92.45943417,2.22E-16,2.22E-16,131.8554441,3052.627729,2.22E-16
Gramella_forsetii_KT0803_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,389.4435819,2.22E-16,2.22E-16,2.22E-16,2.22E-16,72.62656396,67.99957013,59.31994324,2.22E-16,154.3806528,53.6205784,2.22E-16,2.22E-16,1085.482599,6318.383309,2.22E-16,279.4614333,2.22E-16,212.5877063,2.22E-16,1003.433196,2.22E-16,57.5039141,221.8551595,2.22E-16
Granulibacter_bethesdensis_CGDNIH1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,49.43385504,2.22E-16,2.22E-16,2.22E-16,2.22E-16,104.945779,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,424.6530247,2.22E-16,2.22E-16,2.22E-16,2405.032246,106.1645062,2.22E-16
Granulicatella_adiacens_ATCC_49175_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2775.455969,2.22E-16,2.22E-16,2.22E-16,9564.395648,469.2447025,1010.669688,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.87E-09,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1956.952163,2.22E-16
Granulicatella_elegans_ATCC_700633_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,536.7246897,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,264.9237116,2.22E-16,2.22E-16,2.22E-16,2.22E-16,37.03381133,2.22E-16
Granulicella_mallensis_MP5ACTX8_,5103.320056,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,42.82658887,2.22E-16,2.22E-16,30.92420359,6.96902619,2.22E-16,2.22E-16,2.22E-16,15.90663934,2553.726809,2.22E-16,6.353152349,2.22E-16,2.22E-16,2.22E-16,290.8427019,2.22E-16,7.127078236,2.22E-16,2.22E-16,11.82055403,2.22E-16
Granulicella_tundricola_MP5ACTX9_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,480.0153157,36.96364088,2.22E-16,34.82588623,51.58169677,2.22E-16,53.31287221,132.4522559,2.22E-16,47.30897846,811.4398065,2.22E-16,2.22E-16,2.22E-16,38.49505727,2.22E-16,2.22E-16,2.22E-16,13.12278832,9.985902164,2.22E-16
Grimontia_hollisae_CIP_101886_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,193.7538295,2.22E-16,60.81010048,132.5984738,2.22E-16,66.37811984,495.9547839,2.22E-16,7.868017875,62.38536483,235.3932468,2.22E-16,2.22E-16,6986.932045,2.22E-16,217.6934853,2.22E-16,327.815229,3146.283713,2.22E-16
Grimontia_indica_,17744.25751,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,850.1328749,175.7604605,2.22E-16,745.2069435,2.22E-16,2.22E-16,150.5942503,2.22E-16,99.53540241,2.22E-16,4130.544237,360.7525002,62.84561736,2.22E-16,2.22E-16,2.22E-16,1297.847042,2.22E-16,138.3692169,2.22E-16,71.11617499,3.036234078,2.22E-16
Haematobacter_massiliensis_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4430.032997,238.4173852,2.22E-16,14.08237269,13.9726544,2.22E-16,9.079356379,26.71987164,2.22E-16,2.22E-16,5364.391275,2.22E-16,2.22E-16,2.22E-16,429.3260078,29.37905646,2.326708457,2.22E-16,34.2120711,16.35510593,2.22E-16
Haemophilus_ducreyi_35000HP_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1226.67254,2.22E-16,7831.007515,2.22E-16,2.22E-16,2.22E-16,2.22E-16,725.0900874,2.22E-16,415.8035371,2.22E-16,2.22E-16,2.22E-16,2.22E-16,19.30297142,2.22E-16
Haemophilus_haemolyticus_M19501_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4231.188258,2.22E-16,2.22E-16,2.22E-16,1609.637493,2.22E-16,10238.53033,2.22E-16,2.22E-16,2.22E-16,2.22E-16,591.2928834,2.22E-16,1235.634367,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2214.533183,2.22E-16
Haemophilus_haemolyticus_M21621_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8206.035259,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3141.531932,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1847.784598,2.22E-16,317.4417945,2.22E-16,2.22E-16,2.22E-16,2.22E-16,934.4595965,2.22E-16
Haemophilus_haemolyticus_M21639_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3119.077139,2.22E-16,2.22E-16,2.22E-16,2765.023659,10418.10566,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1082.237391,2.22E-16,68.13256967,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1584.591333,2.22E-16
Haemophilus_influenzae_Rd_KW20_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9295.924869,2.22E-16,2.22E-16,2.22E-16,2.22E-16,833.4646008,2.22E-16,1030.226561,2.22E-16,2.22E-16,2.22E-16,2.22E-16,301.6389467,2.22E-16
Haemophilus_parainfluenzae_T3T1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,818.4331402,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4007.283506,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,572.2443876,2.22E-16,553.0222903,2.22E-16,2.22E-16,2.22E-16,2.22E-16,952.5068159,2.22E-16
Haemophilus_paraphrohaemolyticus_HK411_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3957.715258,2.22E-16,2.22E-16,2.22E-16,2197.901567,5848.101936,3462.512736,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1010.487896,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,779.9255722,2.22E-16
Haemophilus_somnus_129PT_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2565.692954,2.22E-16,2.22E-16,2.22E-16,8330.533154,2.22E-16,2653.416958,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4228.431038,2.22E-16,298.2505404,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Hahella_chejuensis_KCTC_2396_,43.30769005,11495.82944,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,68.13540073,25.60547524,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,370.8455098,2.22E-16,2.22E-16,86.04764135,2.22E-16,2157.718566,51777.74722,2.22E-16,2.22E-16,265.615633,2.22E-16,113.0115005,659.1243509,2.22E-16
Halanaerobium_hydrogeniformans_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,89.74450994,2.22E-16,2.22E-16,2.22E-16,2.22E-16,71.08553053,86.22567046,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,403.7936124,2.22E-16,2.22E-16,2.22E-16,1527.107313,383.3210802,2.22E-16
Halanaerobium_praevalens_DSM_2228_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,44.64689481,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4518.099848,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,101.1204358,2.22E-16,2.22E-16,2.22E-16,2.22E-16,302.2409097,2.22E-16
Halanaerobium_saccharolyticum_subsp_saccharolyticum_DSM_6643_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,123.1663546,2.22E-16,2451.679981,2.22E-16,2.22E-16,2.22E-16,341.7259754,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,381.9069557,2181.173443,2.22E-16,2.22E-16,755.2778882,92.91423014,2.22E-16
Haliangium_ochraceum_DSM_14365_,2.79758588,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,278.4906823,2.22E-16,2.22E-16,182.149967,2.22E-16,135.3689995,2.22E-16,24.6221531,2.22E-16,9.718564954,2.22E-16,2.22E-16,29562.08419,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,757.3899495,2.22E-16
Haliea_rubra_DSM_19751_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3872.535358,9287.126122,2.22E-16,2.22E-16,399.7101022,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,230.221677,2963.250597,2.22E-16
Haliscomenobacter_hydrossis_DSM_1100_,35.12477006,38.41880465,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,19.23743606,2.22E-16,2.22E-16,63.81415405,448.9710572,2.22E-16,2.22E-16,4.110491633,2.22E-16,2.22E-16,3.280332707,98.0697441,2.22E-16,2.22E-16,13903.95205,151.8612544,2.22E-16,37.76989681,2.22E-16,2.22E-16,899.1366501,2.22E-16
Halobacillus_dabanensis_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2583.337904,2.22E-16,2.22E-16,332.7629695,845.7603848,2.22E-16,1266.462181,1275.071388,1417.907873,28381.37676,2.22E-16,2.22E-16,2.22E-16,3553.203532,4502.680838,2.22E-16,247.8644361,2.22E-16,2.22E-16,2750.64565,843.6695023,2.22E-16,781.0806137,2.22E-16,2.22E-16
Halobacillus_halophilus_DSM_2266_,2.22E-16,2.22E-16,2.22E-16,555.7540187,7011.063388,2.22E-16,2.22E-16,56.56708939,230.2774096,2.22E-16,2.22E-16,2.22E-16,986.4123466,397.7294612,160.8112836,2.22E-16,2.22E-16,2673.959878,2138.712505,2.22E-16,6337.183426,2.22E-16,263.7422695,166.9951241,489.9821015,2.22E-16,2.22E-16,914.9086671,2.22E-16
Halobacillus_sp_BAB-2008_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2807.068685,2819.480029,201.4668001,80.69430792,46.68158007,128.7637241,2.22E-16,290.2507934,21.66006901,2.22E-16,16.11739355,1652.087496,2.22E-16,2.22E-16,2.22E-16,517.3198586,426.2344805,25.95720167,2.22E-16,2.22E-16,174.9860637,2.22E-16
Halobacteroides_halobius_DSM_5150_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,67.93430794,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,34.07713486,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,458.3565577,2.22E-16,2.22E-16,2.22E-16,2603.998141,1206.254138,2.22E-16
Halomonas_anticariensis_FP35_=_DSM_16096_,6172.552872,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,31.31841063,122.4982967,334.7096252,49.18645317,23.25108878,64.19511172,2.22E-16,328.3335937,251.2251356,8003.709573,160.4806496,189.1206091,2.22E-16,353.4266798,2.22E-16,1397.457381,218.9545167,216.8964499,2.22E-16,246.0467239,1229.101915,2.22E-16
Halomonas_elongata_DSM_2581_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,23705.18162,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4446.89979,8627.890953,134.7121653,2.22E-16,169.0339039,2.22E-16,41.10875006,529.1928096,4165.927817,3151.369223,2.22E-16,2379.114217,3219.55215,394.9859986,2.22E-16,803.2221209,593.815687,2.22E-16
Halomonas_salina_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.026448685,12097.75773,2212.081081,2.22E-16,2.22E-16,85.3128157,129.6180318,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,198.2997871,5619.020919,2.22E-16,2.22E-16,2.22E-16,1650.902314,2.22E-16
Halomonas_sp_BJGMM-B45_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,14682.95045,796.376498,2.22E-16,84.35933558,53.90198295,2.22E-16,2.22E-16,154.566963,2.22E-16,2.22E-16,2.22E-16,75.90611469,2.22E-16,1023.297699,2.22E-16,707.376523,87.28037665,267.5552033,2.22E-16,2.22E-16,537.8145602,2.22E-16
Halomonas_sp_GFAJ-1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,465.0698081,2.22E-16,47.42024804,761.7868673,2.22E-16,245.9531159,45.75272583,2.22E-16,9852.674746,2.22E-16,2.22E-16,21.62682232,2.22E-16,554.5945779,70.01927081,5840.502416,2.22E-16,2.22E-16,1940.643494,2.22E-16
Halomonas_sp_HL-48_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,23721.30184,2.22E-16,2.22E-16,2.22E-16,2.22E-16,195.3664256,4236.679558,1357.04908,559.8158812,2.22E-16,0.084268323,2.22E-16,2.22E-16,2.22E-16,2.22E-16,25818.64863,6871.213772,2.22E-16,4325.853432,3830.570716,457.580655,2.22E-16,2.22E-16,265.7533849,2.22E-16
Halomonas_sp_KO116_,12885.80065,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,68.55653656,47.60035642,2.22E-16,41.0277034,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,846.0983262,264.0253745,54.2903988,2.22E-16,2.22E-16,2.22E-16,12.24136328,2.22E-16,249.976629,2.22E-16,2.22E-16,1782.173073,2.22E-16
Halomonas_sp_PBN3_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,139.1524398,100.7295465,0.682725935,2.22E-16,190.3045441,2.22E-16,2.22E-16,224.5776283,3233.242892,2.22E-16,2.22E-16,2.22E-16,457.84491,2.22E-16,63.54137599,2.22E-16,2.22E-16,4746.4939,2.22E-16
Halomonas_sp_TD01_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8916.439151,106.189997,21.23146877,163.4778698,11.97020237,2.22E-16,364.1637918,99.45852307,2.22E-16,28.61369353,1988.829658,2.22E-16,138.1291243,2.22E-16,836.9348003,173.7910006,87.12143373,2.22E-16,69.08677437,1045.851873,2.22E-16
Haloplasma_contractile_SSD-17B_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7938.206211,4730.832881,597.8421527,34.01798216,273.6386042,16.31173798,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,542.6050012,1000.178164,2.22E-16
Halorhodospira_halophila_SL1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,12.80019718,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,188.3751213,2.22E-16,308.048814,2.22E-16,2.22E-16,2.22E-16,3925.327856,1598.166274,2.22E-16
Halothece_sp_PCC_7418_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,871.9957948,255.3810517,81.39957804,109.2490094,17.93677397,2.22E-16,25.08598118,137.8715202,2.22E-16,2.22E-16,2935.883075,2.22E-16,2.22E-16,2.22E-16,210.4505634,2.22E-16,133.338157,2.22E-16,126.7614458,598.4562922,2.22E-16
Halothermothrix_orenii_H_168_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,11.90921594,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.570594198,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,20.51688403,2.22E-16,78.02904643,2.22E-16,2.22E-16,2.22E-16,577.8412156,799.649035,2.22E-16
Halothiobacillus_neapolitanus_c2_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,24.70017239,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,299.7861729,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,987.3549229,2.22E-16,2.22E-16,2.22E-16,4254.162966,1243.340552,2.22E-16
Halyomorpha_halys_symbiont_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,785.3770956,2.22E-16,6597.839579,2.22E-16,2.22E-16,2.22E-16,2.22E-16,807.3707474,2.22E-16
Helcococcus_kunzii_ATCC_51366_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4238.906906,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,137.29251,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Helicobacter_acinonychis_str_Sheeba_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2625.341745,2.22E-16,2.22E-16,2.22E-16,2.22E-16,490.160489,2.22E-16,327.3849694,2.22E-16,2.22E-16,2.22E-16,2.22E-16,973.7279836,2.22E-16
Helicobacter_bilis_ATCC_43879_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,227.9770531,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,180.8626904,2.22E-16,2.22E-16,2.22E-16,2943.470213,1086.825795,2.22E-16
Helicobacter_bizzozeronii_CIII-1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,846.283382,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1430.435383,119.1443358,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,335.2835575,2.22E-16,2.22E-16,2.22E-16,2.22E-16,82.30256655,2.22E-16
Helicobacter_canadensis_MIT_98-5491_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6331.801349,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1580.050638,2.22E-16,151.5206931,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2328.435736,2.22E-16
Helicobacter_canis_NCTC_12740_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1708.024354,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,306.3178736,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,218.4164461,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Helicobacter_cetorum_MIT_00-7128_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1456.379477,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.25E-14,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,113.2228298,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2384.601222,2.22E-16
Helicobacter_cetorum_MIT_99-5656_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,93.19059265,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,343.6897611,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1992.391502,2.22E-16
Helicobacter_cinaedi_CCUG_18818_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,943.6376116,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4412.295119,397.6326115,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1418.855303,2.22E-16,68.90519908,2.22E-16,2.22E-16,2.22E-16,704.0138863,145.9134763,2.22E-16
Helicobacter_cinaedi_PAGU611_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,134.5278445,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3605.044435,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1756.90358,2.22E-16,922.9250557,2.22E-16,2.22E-16,2.22E-16,2.22E-16,36.92985001,2.22E-16
Helicobacter_felis_ATCC_49179_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6787.28643,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,329.4834183,2.22E-16,2.22E-16,2.22E-16,2.22E-16,21.75847211,2.22E-16
Helicobacter_fennelliae_MRY12-0050_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,106.124775,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.920298498,40.66791685,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,399.0479833,2.22E-16,2.22E-16,2.22E-16,694.0022334,214.0715172,2.22E-16
Helicobacter_hepaticus_ATCC_51449_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6960.849816,2.22E-16,2.22E-16,2.22E-16,128.414125,2.22E-16,302.1613326,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2751.481912,2.22E-16,266.3182072,2.22E-16,2.22E-16,2.22E-16,2.22E-16,616.2916027,2.22E-16
Helicobacter_macacae_MIT_99-5501_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3105.915706,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,111.9036744,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,90.8798569,2.22E-16,2.22E-16,2.22E-16,2.22E-16,22.0281328,2.22E-16
Helicobacter_mustelae_12198_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5071.522907,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1960.17452,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1106.435174,2.22E-16
Helicobacter_pullorum_MIT_98-5489_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2945.260852,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2220.102979,96.12689006,2.22E-16,2.22E-16,2.22E-16,2.22E-16,11.31051423,2.22E-16,458.7146561,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3123.816424,2.22E-16
Helicobacter_pylori_26695_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2120.237267,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2228.296492,2.22E-16,68.8136092,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1102.175435,2.22E-16
